Ajaccio,Dijon,0,0,,,,2.84,3.1,2.97,2,,,,,,,,,,,,,,,,31/07/15,,,,,,,2.68,,2.9,,2.76
BourgPeronnas,Laval,0,0,,,,2.24,3.2,4.02,2,,,,,,,,,,,,,,,,12/02/16,,,,,,,2.15,,2.99,,3.59
Creteil,Tours,2,2,,,,3.42,3.17,2.5,2,,,,,,,,,,,,,,,,12/02/16,,,,,,,3.13,,3.04,,2.33
Dijon,Sochaux,2,2,,,,1.75,3.62,5.75,2,,,,,,,,,,,,,,,,12/02/16,,,,,,,1.71,,3.39,,5.09
Niort,Brest,1,2,,,,2.21,3.07,4.26,3,,,,,,,,,,,,,,,,12/02/16,,,,,,,2.12,,2.94,,3.77
ParisFC,Nimes,0,0,,,,3.05,3.12,2.72,2,,,,,,,,,,,,,,,,12/02/16,,,,,,,2.83,,3,,2.55
RedStar,ETG,2,2,,,,1.92,3.3,5.34,2,,,,,,,,,,,,,,,,12/02/16,,,,,,,1.85,,3.12,,4.65
Metz,LeHavre,0,1,,,,2.12,3.25,4.12,3,,,,,,,,,,,,,,,,13/02/16,,,,,,,2.05,,3.11,,3.71
Lens,Valenciennes,0,1,,,,1.62,3.74,7.75,3,,,,,,,,,,,,,,,,15/02/16,,,,,,,1.57,,3.52,,6.38
Auxerre,Ajaccio,0,0,,,,2.35,3.13,3.74,2,,,,,,,,,,,,,,,,19/02/16,,,,,,,2.26,,2.97,,3.37
Brest,RedStar,0,1,,,,2.38,3,3.85,3,,,,,,,,,,,,,,,,19/02/16,,,,,,,2.26,,2.87,,3.52
Clermont,Niort,2,1,,,,2.08,3.32,4.44,1,,,,,,,,,,,,,,,,19/02/16,,,,,,,2,,3.13,,3.92
ETG,BourgPeronnas,1,1,,,,2.33,3.34,3.8,2,,,,,,,,,,,,,,,,19/02/16,,,,,,,2.18,,3.1,,3.42
Laval,Dijon,2,2,,,,4.13,3,2.3,2,,,,,,,,,,,,,,,,19/02/16,,,,,,,3.54,,2.93,,2.22
Nancy,ParisFC,3,2,,,,1.45,4.5,11,1,,,,,,,,,,,,,,,,19/02/16,,,,,,,1.38,,4.19,,8.84
Sochaux,Lens,0,0,,,,2.41,3.07,3.64,2,,,,,,,,,,,,,,,,19/02/16,,,,,,,2.31,,2.91,,3.33
Tours,Valenciennes,1,0,,,,1.78,3.48,5.82,1,,,,,,,,,,,,,,,,19/02/16,,,,,,,1.72,,3.28,,5.27
LeHavre,Creteil,1,0,,,,1.64,3.86,7,1,,,,,,,,,,,,,,,,20/02/16,,,,,,,1.57,,3.6,,6.1
Nimes,Metz,2,1,,,,2.52,3.29,3.2,1,,,,,,,,,,,,,,,,22/02/16,,,,,,,2.38,,3.08,,3
Ajaccio,Nancy,2,1,,,,3.72,3.13,2.4,1,,,,,,,,,,,,,,,,26/02/16,,,,,,,3.42,,3,,2.21
BourgPeronnas,Clermont,1,2,,,,2.53,3.26,3.13,3,,,,,,,,,,,,,,,,26/02/16,,,,,,,2.38,,3.14,,2.96
Creteil,Laval,0,0,,,,2.68,3.16,3,2,,,,,,,,,,,,,,,,26/02/16,,,,,,,2.55,,3.02,,2.83
Dijon,Tours,3,0,,,,1.8,3.5,5.6,1,,,,,,,,,,,,,,,,26/02/16,,,,,,,1.74,,3.32,,5.03
Metz,Brest,2,2,,,,2.15,3.15,4.4,2,,,,,,,,,,,,,,,,26/02/16,,,,,,,2.04,,3,,3.95
Niort,LeHavre,0,0,,,,2.59,3.06,3.25,2,,,,,,,,,,,,,,,,26/02/16,,,,,,,2.42,,2.96,,3.05
ParisFC,Auxerre,2,2,,,,3.47,3.1,2.45,2,,,,,,,,,,,,,,,,26/02/16,,,,,,,3.16,,2.94,,2.38
Valenciennes,Sochaux,2,2,,,,3.24,2.97,2.69,2,,,,,,,,,,,,,,,,26/02/16,,,,,,,2.98,,2.85,,2.55
RedStar,Nimes,1,0,,,,2.22,3.2,3.83,1,,,,,,,,,,,,,,,,27/02/16,,,,,,,2.13,,3.08,,3.5
Lens,ETG,1,0,,,,1.87,3.33,5.22,1,,,,,,,,,,,,,,,,29/02/16,,,,,,,1.81,,3.2,,4.68
Ajaccio,ParisFC,0,0,,,,1.87,3.5,5.6,2,,,,,,,,,,,,,,,,04/03/16,,,,,,,1.79,,3.23,,4.84
Auxerre,Niort,1,1,,,,2.22,3.2,3.84,2,,,,,,,,,,,,,,,,04/03/16,,,,,,,2.14,,3.06,,3.52
Brest,Creteil,2,1,,,,2,3.4,4.64,1,,,,,,,,,,,,,,,,04/03/16,,,,,,,1.91,,3.2,,4.19
ETG,Dijon,1,2,,,,3.75,3.27,2.3,3,,,,,,,,,,,,,,,,04/03/16,,,,,,,3.34,,3.09,,2.21
Laval,Lens,1,1,,,,3.3,2.96,2.65,2,,,,,,,,,,,,,,,,04/03/16,,,,,,,3.04,,2.87,,2.5
LeHavre,Valenciennes,3,2,,,,1.66,3.69,7.5,1,,,,,,,,,,,,,,,,04/03/16,,,,,,,1.59,,3.49,,6.26
Nimes,BourgPeronnas,1,1,,,,2,3.61,4.33,2,,,,,,,,,,,,,,,,04/03/16,,,,,,,1.91,,3.39,,3.9
Nancy,RedStar,2,0,,,,1.75,3.5,6.2,1,,,,,,,,,,,,,,,,05/03/16,,,,,,,1.68,,3.37,,5.47
Tours,Sochaux,1,0,,,,2.26,3.03,3.96,1,,,,,,,,,,,,,,,,05/03/16,,,,,,,2.18,,2.94,,3.59
Clermont,Metz,2,1,,,,2.22,3.3,3.75,1,,,,,,,,,,,,,,,,07/03/16,,,,,,,2.15,,3.1,,3.44
BourgPeronnas,Nancy,2,0,,,,4.3,3.4,2.11,1,,,,,,,,,,,,,,,,11/03/16,,,,,,,3.87,,3.17,,1.99
Creteil,ETG,0,0,,,,2.4,3.22,3.44,2,,,,,,,,,,,,,,,,11/03/16,,,,,,,2.3,,3.04,,3.18
Lens,Clermont,1,1,,,,2.13,3.28,4.16,2,,,,,,,,,,,,,,,,11/03/16,,,,,,,2.06,,3.13,,3.68
Metz,Ajaccio,3,2,,,,2.2,3.14,4.13,1,,,,,,,,,,,,,,,,11/03/16,,,,,,,2.1,,3,,3.72
Niort,ParisFC,2,1,,,,2.16,3.2,4.4,1,,,,,,,,,,,,,,,,11/03/16,,,,,,,2.05,,3.03,,3.85
Sochaux,LeHavre,1,0,,,,2.34,3.24,3.8,1,,,,,,,,,,,,,,,,11/03/16,,,,,,,2.19,,3.06,,3.41
Tours,Laval,1,1,,,,1.9,3.4,5.55,2,,,,,,,,,,,,,,,,11/03/16,,,,,,,1.84,,3.04,,4.9
Valenciennes,Brest,0,1,,,,3,2.99,2.9,3,,,,,,,,,,,,,,,,11/03/16,,,,,,,2.77,,2.89,,2.69
Dijon,Nimes,0,1,,,,1.7,3.75,6.5,3,,,,,,,,,,,,,,,,12/03/16,,,,,,,1.63,,3.59,,5.32
RedStar,Auxerre,0,2,,,,2.14,3.2,4.2,3,,,,,,,,,,,,,,,,14/03/16,,,,,,,2.06,,3.07,,3.74
Ajaccio,Niort,2,0,,,,2.22,3.1,4.12,1,,,,,,,,,,,,,,,,18/03/16,,,,,,,2.11,,3,,3.69
Auxerre,BourgPeronnas,1,2,,,,2.1,3.42,4.19,3,,,,,,,,,,,,,,,,18/03/16,,,,,,,2.01,,3.24,,3.7
Brest,Dijon,0,0,,,,4.43,3.11,2.2,2,,,,,,,,,,,,,,,,18/03/16,,,,,,,3.92,,3,,2.04
ETG,Sochaux,0,0,,,,3,3,2.9,2,,,,,,,,,,,,,,,,18/03/16,,,,,,,2.77,,2.83,,2.75
Laval,Valenciennes,0,3,,,,2.2,3.13,4.46,3,,,,,,,,,,,,,,,,18/03/16,,,,,,,2.06,,3,,3.86
LeHavre,Tours,2,0,,,,2.08,3.3,4.56,1,,,,,,,,,,,,,,,,18/03/16,,,,,,,2.01,,3.03,,3.98
Nimes,Creteil,1,3,,,,2.16,3.45,3.73,3,,,,,,,,,,,,,,,,18/03/16,,,,,,,2.07,,3.29,,3.45
ParisFC,Metz,1,2,,,,3.1,3.2,2.77,3,,,,,,,,,,,,,,,,18/03/16,,,,,,,2.81,,2.97,,2.59
Nancy,Lens,1,0,,,,1.85,3.47,5.28,1,,,,,,,,,,,,,,,,19/03/16,,,,,,,1.77,,3.33,,4.63
Clermont,RedStar,0,2,,,,2.2,3.2,4,3,,,,,,,,,,,,,,,,21/03/16,,,,,,,2.06,,3.09,,3.67
BourgPeronnas,Ajaccio,3,0,,,,2.69,3.1,3.4,1,,,,,,,,,,,,,,,,01/04/16,,,,,,,2.49,,2.95,,2.96
Creteil,Clermont,0,3,,,,2.69,3.25,3,3,,,,,,,,,,,,,,,,01/04/16,,,,,,,2.5,,3.12,,2.78
LeHavre,Laval,2,0,,,,1.79,3.5,6.4,1,,,,,,,,,,,,,,,,01/04/16,,,,,,,1.7,,3.3,,5.37
Lens,Auxerre,3,0,,,,2.1,3.25,4.5,1,,,,,,,,,,,,,,,,01/04/16,,,,,,,2,,3.1,,3.9
Metz,Niort,2,0,,,,2,3.3,4.97,1,,,,,,,,,,,,,,,,01/04/16,,,,,,,1.92,,3.14,,4.17
Sochaux,Nimes,0,0,,,,1.9,3.32,5.39,2,,,,,,,,,,,,,,,,01/04/16,,,,,,,1.81,,3.21,,4.64
Tours,Brest,2,1,,,,2.3,3.2,4.11,1,,,,,,,,,,,,,,,,01/04/16,,,,,,,2.14,,2.96,,3.65
Valenciennes,ETG,1,0,,,,2.46,3.1,3.53,1,,,,,,,,,,,,,,,,01/04/16,,,,,,,2.33,,2.94,,3.24
Dijon,Nancy,0,0,,,,2.52,3.05,3.34,2,,,,,,,,,,,,,,,,02/04/16,,,,,,,2.35,,2.96,,3.15
RedStar,ParisFC,2,4,,,,1.7,3.6,6.55,3,,,,,,,,,,,,,,,,04/04/16,,,,,,,1.63,,3.43,,5.7
Ajaccio,RedStar,1,2,,,,2.32,3,3.89,3,,,,,,,,,,,,,,,,08/04/16,,,,,,,2.22,,2.9,,3.48
Auxerre,Metz,4,0,,,,2.65,3.23,3,1,,,,,,,,,,,,,,,,08/04/16,,,,,,,2.48,,3.06,,2.83
Brest,LeHavre,0,0,,,,2.67,3.05,3.2,2,,,,,,,,,,,,,,,,08/04/16,,,,,,,2.47,,2.95,,2.96
ETG,Tours,0,0,,,,2.59,3,3.4,2,,,,,,,,,,,,,,,,08/04/16,,,,,,,2.43,,2.89,,3.08
Laval,Sochaux,1,2,,,,3.26,3,2.67,3,,,,,,,,,,,,,,,,08/04/16,,,,,,,3.02,,2.83,,2.5
Nimes,Valenciennes,2,0,,,,2.2,3.33,4.2,1,,,,,,,,,,,,,,,,08/04/16,,,,,,,2.03,,3.16,,3.68
Niort,Lens,0,1,,,,2.77,3.1,2.99,3,,,,,,,,,,,,,,,,08/04/16,,,,,,,2.61,,2.93,,2.8
ParisFC,BourgPeronnas,2,0,,,,2.3,3.3,3.5,1,,,,,,,,,,,,,,,,08/04/16,,,,,,,2.22,,3.1,,3.25
Clermont,Dijon,2,3,,,,3.2,3.07,2.58,3,,,,,,,,,,,,,,,,09/04/16,,,,,,,3,,2.97,,2.43
Nancy,Creteil,1,0,,,,1.5,4.52,7.75,1,,,,,,,,,,,,,,,,11/04/16,,,,,,,1.45,,4.14,,6.63
BourgPeronnas,Metz,0,3,,,,2.85,3.31,2.84,3,,,,,,,,,,,,,,,,15/04/16,,,,,,,2.64,,3.1,,2.64
Creteil,Auxerre,1,0,,,,2.56,3.33,3.12,1,,,,,,,,,,,,,,,,15/04/16,,,,,,,2.41,,3.13,,2.91
Laval,ETG,2,1,,,,2.54,3,3.65,1,,,,,,,,,,,,,,,,15/04/16,,,,,,,2.4,,2.8,,3.29
Lens,Ajaccio,2,0,,,,1.94,3.35,5.1,1,,,,,,,,,,,,,,,,15/04/16,,,,,,,1.85,,3.17,,4.5
RedStar,Niort,0,2,,,,2.07,3.3,4.51,3,,,,,,,,,,,,,,,,15/04/16,,,,,,,1.99,,3.08,,3.98
Sochaux,Brest,2,1,,,,1.82,3.5,6.01,1,,,,,,,,,,,,,,,,15/04/16,,,,,,,1.75,,3.2,,5.12
Tours,Nimes,1,2,,,,2.43,3.11,3.75,3,,,,,,,,,,,,,,,,15/04/16,,,,,,,2.3,,3,,3.23
Valenciennes,Clermont,1,2,,,,3.16,3.17,2.61,3,,,,,,,,,,,,,,,,15/04/16,,,,,,,2.91,,3.01,,2.48
LeHavre,Nancy,1,3,,,,3.02,3.1,2.76,3,,,,,,,,,,,,,,,,16/04/16,,,,,,,2.79,,2.94,,2.63
Dijon,ParisFC,3,0,,,,1.6,4.2,7.51,1,,,,,,,,,,,,,,,,18/04/16,,,,,,,1.5,,3.82,,6.51
Ajaccio,Valenciennes,1,1,,,,1.9,3.43,5.8,2,,,,,,,,,,,,,,,,22/04/16,,,,,,,1.76,,3.27,,4.92
Brest,Laval,0,0,,,,2.28,3.1,3.94,2,,,,,,,,,,,,,,,,22/04/16,,,,,,,2.17,,2.98,,3.57
Clermont,Tours,0,1,,,,1.8,3.78,5.75,3,,,,,,,,,,,,,,,,22/04/16,,,,,,,1.71,,3.54,,4.78
ETG,LeHavre,1,1,,,,2.7,3.25,3.35,2,,,,,,,,,,,,,,,,22/04/16,,,,,,,2.46,,3,,2.96
Metz,RedStar,2,0,,,,2.1,3.35,4.49,1,,,,,,,,,,,,,,,,22/04/16,,,,,,,1.95,,3.22,,3.95
Nimes,Lens,4,2,,,,2.7,3.25,2.98,1,,,,,,,,,,,,,,,,22/04/16,,,,,,,2.55,,3.06,,2.78
Niort,BourgPeronnas,0,0,,,,1.95,3.5,4.82,2,,,,,,,,,,,,,,,,22/04/16,,,,,,,1.85,,3.32,,4.26
ParisFC,Creteil,2,2,,,,2.24,3.44,3.56,2,,,,,,,,,,,,,,,,22/04/16,,,,,,,2.14,,3.27,,3.29
Auxerre,Dijon,2,0,,,,3.87,3.37,2.2,1,,,,,,,,,,,,,,,,23/04/16,,,,,,,3.48,,3.23,,2.07
Nancy,Sochaux,1,0,,,,1.68,3.78,6.23,1,,,,,,,,,,,,,,,,25/04/16,,,,,,,1.63,,3.52,,5.56
Brest,ETG,0,2,,,,2.6,3.1,3.3,3,,,,,,,,,,,,,,,,29/04/16,,,,,,,2.44,,2.96,,3.02
Creteil,Ajaccio,2,2,,,,1.85,3.81,5.27,2,,,,,,,,,,,,,,,,29/04/16,,,,,,,1.71,,3.6,,4.67
Laval,Clermont,1,1,,,,2.76,3.2,2.94,2,,,,,,,,,,,,,,,,29/04/16,,,,,,,2.61,,3.05,,2.73
LeHavre,Nimes,3,1,,,,1.71,3.86,6.01,1,,,,,,,,,,,,,,,,29/04/16,,,,,,,1.66,,3.61,,5.08
Lens,ParisFC,0,1,,,,1.54,4.23,7.5,3,,,,,,,,,,,,,,,,29/04/16,,,,,,,1.49,,3.93,,6.53
RedStar,BourgPeronnas,1,0,,,,1.83,3.54,5.25,1,,,,,,,,,,,,,,,,29/04/16,,,,,,,1.77,,3.41,,4.61
Sochaux,Auxerre,2,3,,,,1.72,3.7,6.26,3,,,,,,,,,,,,,,,,29/04/16,,,,,,,1.67,,3.48,,5.29
Tours,Niort,1,2,,,,2.84,3.19,2.8,3,,,,,,,,,,,,,,,,29/04/16,,,,,,,2.65,,3.02,,2.7
Dijon,Metz,0,4,,,,2.2,3.4,4,3,,,,,,,,,,,,,,,,01/05/16,,,,,,,2.08,,3.2,,3.5
Valenciennes,Nancy,1,0,,,,3.9,3.2,2.4,1,,,,,,,,,,,,,,,,02/05/16,,,,,,,3.43,,3.07,,2.17
Ajaccio,Sochaux,0,2,,,,4.1,3.26,2.18,3,,,,,,,,,,,,,,,,06/05/16,,,,,,,3.6,,3.11,,2.09
Auxerre,LeHavre,1,3,,,,3.05,3.37,2.53,3,,,,,,,,,,,,,,,,06/05/16,,,,,,,2.91,,3.19,,2.38
BourgPeronnas,Lens,2,1,,,,2.45,3.4,3.27,1,,,,,,,,,,,,,,,,06/05/16,,,,,,,2.32,,3.2,,3.01
Clermont,Brest,2,0,,,,1.91,3.75,4.75,1,,,,,,,,,,,,,,,,06/05/16,,,,,,,1.81,,3.49,,4.22
Metz,Tours,2,1,,,,1.4,4.84,11,1,,,,,,,,,,,,,,,,06/05/16,,,,,,,1.35,,4.47,,9.03
Nancy,ETG,1,0,,,,1.7,4.01,6.64,1,,,,,,,,,,,,,,,,06/05/16,,,,,,,1.57,,3.71,,5.94
Nimes,Laval,1,1,,,,2.4,3.25,3.49,2,,,,,,,,,,,,,,,,06/05/16,,,,,,,2.27,,3.06,,3.23
Niort,Creteil,4,2,,,,2.1,3.51,4.01,1,,,,,,,,,,,,,,,,06/05/16,,,,,,,1.99,,3.31,,3.7
ParisFC,Valenciennes,1,4,,,,2.6,3.21,3.29,3,,,,,,,,,,,,,,,,06/05/16,,,,,,,2.36,,3.08,,3.06
RedStar,Dijon,3,2,,,,2.86,3.32,2.85,1,,,,,,,,,,,,,,,,06/05/16,,,,,,,2.65,,3.11,,2.65
Brest,Auxerre,0,0,,,,2.1,3.7,4.2,2,,,,,,,,,,,,,,,,13/05/16,,,,,,,1.97,,3.38,,3.66
Creteil,RedStar,2,4,,,,2.8,3.4,2.75,3,,,,,,,,,,,,,,,,13/05/16,,,,,,,2.62,,3.21,,2.61
Dijon,Ajaccio,2,0,,,,1.6,4.44,6.6,1,,,,,,,,,,,,,,,,13/05/16,,,,,,,1.53,,4.03,,5.79
ETG,Nimes,4,1,,,,1.71,3.96,5.52,1,,,,,,,,,,,,,,,,13/05/16,,,,,,,1.66,,3.66,,5.05
Laval,ParisFC,3,1,,,,1.95,3.66,4.3,1,,,,,,,,,,,,,,,,13/05/16,,,,,,,1.9,,3.45,,3.87
LeHavre,BourgPeronnas,5,0,,,,1.55,4.64,7,1,,,,,,,,,,,,,,,,13/05/16,,,,,,,1.49,,4.23,,6.01
Lens,Metz,1,0,,,,3,3.31,2.89,1,,,,,,,,,,,,,,,,13/05/16,,,,,,,2.59,,3.12,,2.71
Sochaux,Clermont,2,0,,,,1.73,3.68,6.05,1,,,,,,,,,,,,,,,,13/05/16,,,,,,,1.67,,3.41,,5.44
Tours,Nancy,2,5,,,,3.46,3.35,2.32,3,,,,,,,,,,,,,,,,13/05/16,,,,,,,3.21,,3.2,,2.21
Valenciennes,Niort,3,3,,,,2.46,3.4,3.2,2,,,,,,,,,,,,,,,,13/05/16,,,,,,,2.34,,3.23,,2.95
