Fulham,Arsenal,-126.62242269578,,,,,5.5,4.15,1.67,3,,0.196304689003451,0.396796210138724,0.406899100857825,,1.07967578951898,1.64670427207571,0.679521498432568,,100,2,,100,2
Tottenham,Burnley,171.925864136354,,,,,1.55,4.35,7.5,1,,0.58140936042514,0.202484373743712,0.216106265831148,,0.901184508658967,0.880807025785147,1.62079699373361,,0.714741373050041,-0.145851077885852,,,
Chelsea,ManchesterUnited,8.14952011472542,,,,,2.42,3.45,3.38,2,,0.298805548296989,0.416082871579021,0.28511158012399,,0.723109426878713,1.43548590694762,0.963677140819086,,0.714741373050041,-0.145851077885852,,,
Sheffield,Liverpool,-286.22380998724,,,,,8.9,5.6,1.39,3,,0.119295409626492,0.261002076758625,0.619702513614884,,1.06172914567578,1.4616116298483,0.861386493924688,,0.714741373050041,-0.145851077885852,,,
Everton,Southampton,63.6833588628205,,,,,2.16,3.65,3.6,1,,0.368379277751914,0.376299570465884,0.255321151782202,,0.795699239944134,1.37349343220048,0.919156146415928,,0.714741373050041,-0.145851077885852,,,
ManchesterCity,Wolverhampton,323.01136856722,,,,,1.25,7,16,1,,0.771358354901942,0.108490540863751,0.120151104234307,,0.964197943627427,0.759433786046258,1.92241766774892,,0.614005067934516,-0.211828044222168,,,
Burnley,Leicester,-87.686887166437,,,,,4,3.2,2.25,2,,0.220913551481374,0.413121429154974,0.365965019363652,,0.883654205925497,1.32198857329592,0.823421293568216,,0.614005067934516,-0.211828044222168,,,
Sheffield,AstonVilla,14.6423035813472,,,,,3.75,3.55,2.22,1,,0.305592203215353,0.413517646388946,0.280890150395701,,1.14597076205757,1.46798764468076,0.623576133878456,,0.811707683755214,-0.090600342912166,,,
CrystalPalace,ManchesterUnited,-154.35021634821,,,,,9,4.95,1.48,2,,0.180410314374012,0.380920726499454,0.438668959126534,,1.62369282936611,1.8855575961723,0.649230059507271,,0.811707683755214,-0.090600342912166,,,
WestBromwich,Everton,-142.86674250944,,,,,4.1,3.6,2.05,3,,0.186839708385015,0.387918404223194,0.425241887391791,,0.766042804378562,1.3965062552035,0.871745869153171,,0.811707683755214,-0.090600342912166,,,
Fulham,Tottenham,-161.10139202286,,,,,4.3,3.55,2.05,3,,0.176727895935473,0.376528249563872,0.446743854500655,,0.759929952522533,1.33667528595175,0.915824901726342,,0.687920309137643,-0.162461868895779,,,
Liverpool,Chelsea,229.884130779884,,,,,2.28,3.6,3.4,3,,0.678961586096926,0.140264868043763,0.18077354585931,,1.54803241630099,0.504953524957548,0.614630055921656,,0.597094518239239,-0.223956915938264,,,
Burnley,Arsenal,-65.107685855328,,,,,4.9,3.65,1.8,2,,0.23661252731053,0.419190577083264,0.344196895606206,,1.1594013838216,1.53004560635391,0.619554412091171,,0.597094518239239,-0.223956915938264,,,
Sheffield,Southampton,-21.094595790867,,,,,3.85,3.4,2.17,3,,0.271309882842584,0.422351249075532,0.306338868081884,,1.04454304894395,1.43599424685681,0.664755343737689,,0.597094518239239,-0.223956915938264,,,
AstonVilla,Wolverhampton,-53.67658171971,,,,,2.65,3.2,3,2,,0.245039847862082,0.421204854075995,0.333755298061923,,0.649355596834517,1.34785553304318,1.00126589418577,,0.597094518239239,-0.223956915938264,,,
Brighton,Leicester,-148.48051518145,,,,,2.55,3.3,3.05,3,,0.183670222402047,0.384572129021253,0.4317576485767,,0.46835906712522,1.26908802577013,1.31686082815893,,0.804797150158512,-0.094313570151746,,,
WestBromwich,Newcastle,-17.601136313115,,,,,2.4,3.2,3.45,2,,0.274367230953855,0.422009479691322,0.303623289354822,,0.658481354289253,1.35043033501223,1.04750034827414,,1.05980584165769,0.025226309019325,,,
Liverpool,Fulham,398.468639262959,,,,,1.63,4.2,6,3,,0.814163490076585,0.103699285133683,0.082137224789732,,1.32708648882483,0.435536997561469,0.492823348738391,,1.43119395779771,0.155698494062495,,,
ManchesterCity,ManchesterUnited,192.140393321201,,,,,1.51,4.5,7,3,,0.619594424470403,0.175404321497697,0.2050012540319,,0.935587580950309,0.789319446739635,1.4350087782233,,1.43119395779771,0.155698494062495,,,
Tottenham,CrystalPalace,182.196883079174,,,,,1.57,4.3,7.05,1,,0.601329762632124,0.1879916042704,0.210678633097476,,0.944087727332435,0.80836389836272,1.48528436333721,,1.43119395779771,0.155698494062495,,,
Chelsea,Everton,89.1088099879923,,,,,1.65,4,6.05,1,,0.411027910074631,0.34287907446768,0.246093015457688,,0.678196051623142,1.37151629787072,1.48886274351901,,1.43119395779771,0.155698494062495,,,
WestHam,Leeds,16.2958479801841,,,,,2.22,3.7,3.4,1,,0.30736733055156,0.412787325594045,0.279845343854395,,0.682355473824464,1.52731310469797,0.951474169104942,,1.43119395779771,0.155698494062495,,,
ManchesterCity,Southampton,338.082399125756,,,,,1.2,7.5,17,1,,0.78153009560333,0.106850497908522,0.111619406488149,,0.937836114723996,0.801378734313912,1.89752991029853,,1.43119395779771,0.155698494062495,,,
Newcastle,AstonVilla,72.5177479914637,,,,,4,3.48,2.15,2,,0.382344621781489,0.36579455669044,0.251860821528071,,1.52937848712596,1.27296505728273,0.541500766285352,,1.43119395779771,0.155698494062495,,,
Leeds,Chelsea,-63.590950020778,,,,,5.2,4.2,1.73,2,,0.237710740791211,0.419500809018497,0.342788450190292,,1.2360958521143,1.76190339787769,0.593024018829204,,1.43119395779771,0.155698494062495,,,
CrystalPalace,WestBromwich,136.280871202359,,,,,2.4,3.2,3.65,1,,0.506704231994744,0.262061415724136,0.23123435228112,,1.21609015678738,0.838596530317236,0.844005385826088,,1.43119395779771,0.155698494062495,,,
Everton,Burnley,73.3315357395881,,,,,2.07,3.55,4.45,3,,0.383676755769099,0.364766103454923,0.251557140775977,,0.794210884442035,1.29491966726498,1.1194292764531,,1.74046088453138,0.240664267308287,,,
Fulham,ManchesterCity,-340.73316026764,,,,,9.25,5.1,1.42,3,,0.098710533115674,0.199516882238762,0.701772584645564,,0.913072431319982,1.01753609941769,0.996517070196701,,1.53916827866718,0.18728610423781,,,
Southampton,Brighton,15.9186675857195,,,,,3.3,3.15,2.5,3,,0.306960687958481,0.412956737035534,0.280082575005985,,1.01297027026299,1.30081372166193,0.700206437514963,,1.53916827866718,0.18728610423781,,,
Leicester,Sheffield,188.594913127739,,,,,1.53,4.3,7.5,1,,0.613203433633291,0.179726513106976,0.207070053259734,,0.938201253458935,0.772824006359995,1.553025399448,,1.32381807486724,0.121828306470809,,,
Arsenal,Tottenham,45.7145541101867,,,,,2.72,3.42,2.85,1,,0.342675245364814,0.393936534734384,0.263388219900802,,0.932076667392294,1.34726294879159,0.750656426717286,,1.32381807486724,0.121828306470809,,,
ManchesterUnited,WestHam,129.197301606842,,,,,1.83,3.65,4.9,1,,0.491525047366576,0.274832153994834,0.233642798638591,,0.899490836680833,1.00313736208114,1.14484971332909,,1.13385403836228,0.054557151193755,,,
Wolverhampton,Liverpool,-185.37869477337,,,,,5.9,3.95,1.76,3,,0.164055213193711,0.359034409570773,0.476910377235516,,0.967925757842895,1.41818591780455,0.839362263934508,,1.09174161979464,0.038119866963045,,,
Fulham,Leeds,-99.72511636462,,,,,2.67,3.4,2.85,3,,0.212995794696278,0.408837038474074,0.378167166829647,,0.568698771839063,1.39004593081185,1.0777764254645,,1.09174161979464,0.038119866963045,,,
Brighton,Newcastle,-2.6766848882132,,,,,1.72,3.55,5.8,1,,0.288086925113292,0.419352863988619,0.292560210898089,,0.495509511194862,1.4887026671596,1.69684922320891,,0.914312713003453,-0.038905241569889,,,
WestHam,Arsenal,-17.617718762865,,,,,3.55,3.55,2.39,2,,0.274352589981193,0.422011340240039,0.303636069778768,,0.973951694433236,1.49814025785214,0.725690206771255,,0.914312713003453,-0.038905241569889,,,
AstonVilla,Tottenham,-118.96436370492,,,,,3.15,3.45,2.4,3,,0.200923364880397,0.400564682316739,0.398511952802864,,0.632908599373251,1.38194815399275,0.956428686726873,,0.914312713003453,-0.038905241569889,,,
Chelsea,WestBromwich,307.896985043322,,,,,1.27,5.8,12.5,3,,0.760125336529155,0.11071028869171,0.129164374779135,,0.965359177392027,0.642119674411917,1.61455468473919,,0.771773915899872,-0.112509903624406,,,
Leeds,Sheffield,173.798909220842,,,,,1.6,4.3,6.45,1,,0.585116035737523,0.199732291230233,0.215151673032244,,0.936185657180037,0.858848852290003,1.38772829105797,,0.771773915899872,-0.112509903624406,,,
Leicester,ManchesterCity,-186.34419712494,,,,,5.4,4,1.69,3,,0.163568971135618,0.358284051449363,0.478146977415019,,0.883272444132339,1.43313620579745,0.808068391831382,,0.771773915899872,-0.112509903624406,,,
Arsenal,Liverpool,-103.10636002077,,,,,2.9,3.75,2.45,3,,0.210823722002909,0.407508605569487,0.381667672427604,,0.611388793808435,1.52815727088558,0.935085797447631,,0.771773915899872,-0.112509903624406,,,
Southampton,Burnley,-38.052162364939,,,,,1.95,3.4,4.1,1,,0.257175461197841,0.42266980089353,0.320154737908628,,0.501492149335791,1.437077323038,1.31263442542538,,0.771773915899872,-0.112509903624406,,,
Newcastle,Tottenham,-92.060059661646,,,,,5.3,3.9,1.69,2,,0.218003164320203,0.411646326060305,0.370350509619491,,1.15541677089708,1.60542067163519,0.625892361256941,,0.771773915899872,-0.112509903624406,,,
AstonVilla,Fulham,26.3440184252774,,,,,2.6,3.2,2.95,1,,0.318596178024906,0.407637188466606,0.273766633508487,,0.828350062864756,1.30443900309314,0.807611568850038,,0.771773915899872,-0.112509903624406,,,
ManchesterUnited,Brighton,183.967945950642,,,,,1.66,4.05,5.65,1,,0.604659531491479,0.185644037779057,0.209696430729464,,1.00373482227586,0.751858353005182,1.18478483362147,,0.771773915899872,-0.112509903624406,,,
Everton,CrystalPalace,65.872798794785,,,,,1.83,3.55,5.3,2,,0.371756152840705,0.373809248083723,0.254434599075571,,0.680313759698491,1.32702283069722,1.34850337510053,,0.771773915899872,,,,
Wolverhampton,WestHam,43.8756969124403,,,,,,,,3,,0.340237170861998,0.395465657122917,0.264297172015084,,0,0,0,,0.771773915899872,,,,
Fulham,Wolverhampton,-105.06689448119,,,,,,,,3,,0.209574365921907,0.406713620157539,0.383712013920554,,0,0,0,,0.771773915899872,,,,
ManchesterCity,Leeds,308.336449351875,,,,,,,,3,,0.760467844115586,0.110636069416855,0.128896086467559,,0,0,0,,0.771773915899872,,,,
Liverpool,AstonVilla,363.881290817951,,,,,,,,1,,0.796899743195341,0.1049931519555,0.098107104849159,,0,0,0,,0.771773915899872,,,,
CrystalPalace,Chelsea,-98.482915777639,,,,,,,,3,,0.213799358879429,0.409311445150672,0.376889195969899,,0,0,0,,0.771773915899872,,,,
Burnley,Newcastle,80.9583142857004,,,,,,,,3,,0.396538234012624,0.354639476172829,0.248822289814547,,0,0,0,,0.771773915899872,,,,
WestHam,Leicester,-42.568305159274,,,,,,,,1,,0.253588020767953,0.422408631915664,0.324003347316384,,0,0,0,,0.771773915899872,,,,
Tottenham,ManchesterUnited,9.28906633786869,,,,,,,,3,,0.29997615929859,0.415666741943766,0.284357098757644,,0,0,0,,0.771773915899872,,,,
Sheffield,Arsenal,-117.39074172985,,,,,,,,3,,0.20188526577995,0.401305766700315,0.396808967519735,,0,0,0,,0.771773915899872,,,,
WestBromwich,Southampton,-68.358064665191,,,,,,,,1,,0.234278629277823,0.418482899059319,0.347238471662858,,0,0,0,,0.771773915899872,,,,
Brighton,Everton,-123.09150021997,,,,,,,,2,,0.198421462870581,0.398567075426273,0.403011461703146,,0,0,0,,0.771773915899872,,,,
Everton,Tottenham,-38.931939779403,,,,,,,,2,,0.256471208181517,0.422629715420902,0.320899076397582,,0,0,0,,0.771773915899872,,,,
Newcastle,WestHam,-20.735153250523,,,,,,,,1,,0.271621976712607,0.4223206909197,0.306057332367693,,0,0,0,,0.771773915899872,,,,
Wolverhampton,Sheffield,170.293792535458,,,,,,,,1,,0.578154453072253,0.204920653038704,0.216924893889043,,0,0,0,,0.771773915899872,,,,
Arsenal,Fulham,217.236923460033,,,,,,,,2,,0.660818776227033,0.14995119051449,0.189230033258478,,0,0,0,,0.771773915899872,,,,
ManchesterUnited,Burnley,167.153692841392,,,,,,,,1,,0.571829258765532,0.209705604457595,0.218465136776873,,0,0,0,,0.771773915899872,,,,
Leeds,Liverpool,-199.7302868592,,,,,,,,2,,0.156960630941809,0.347456309036158,0.495583060022033,,0,0,0,,0.771773915899872,,,,
Chelsea,Brighton,192.009330725542,,,,,,,,2,,0.619360623064367,0.175560814688374,0.205078562247259,,0,0,0,,0.771773915899872,,,,
Tottenham,Southampton,189.461405464458,,,,,,,,1,,0.61477799239035,0.178653173313729,0.206568834295921,,0,0,0,,0.771773915899872,,,,
AstonVilla,ManchesterCity,-300.97427516419,,,,,,,,3,,0.113542975863065,0.244366943966304,0.64209008017063,,0,0,0,,0.771773915899872,,,,
Leicester,WestBromwich,190.027801472491,,,,,,,,1,,0.615802825013363,0.177957520123494,0.206239654863144,,0,0,0,,0.771773915899872,,,,
Arsenal,Everton,69.1408729647612,,,,,,,,3,,0.376899522471878,0.369953116260274,0.253147361267848,,0,0,0,,0.771773915899872,,,,
Liverpool,Newcastle,355.899806976521,,,,,,,,2,,0.792396805131581,0.105463819314791,0.102139375553628,,0,0,0,,0.771773915899872,,,,
WestHam,Chelsea,-54.828229090883,,,,,,,,3,,0.24417461819628,0.421036451274177,0.334788930529543,,0,0,0,,0.771773915899872,,,,
Sheffield,Brighton,-22.85856186399,,,,,,,,1,,0.269786319982725,0.422486165681214,0.307727514336061,,0,0,0,,0.771773915899872,,,,
Wolverhampton,Burnley,63.5236549033663,,,,,,,,3,,0.368135108106087,0.376478295776821,0.255386596117092,,0,0,0,,0.771773915899872,,,,
Leeds,ManchesterUnited,-115.95651998884,,,,,,,,2,,0.202765821285991,0.401971280217143,0.395262898496866,,0,0,0,,0.771773915899872,,,,
AstonVilla,WestBromwich,87.6059437209073,,,,,,,,2,,0.408299304805486,0.345117326628831,0.246583368565683,,0,0,0,,0.771773915899872,,,,
Leicester,CrystalPalace,89.9703976555715,,,,,,,,1,,0.4126035952078,0.341582178489468,0.245814226302731,,0,0,0,,0.771773915899872,,,,
Southampton,Leicester,-109.80231645485,,,,,,,,2,,0.206586662005691,0.404719129640082,0.388694208354227,,0,0,0,,0.771773915899872,,,,
CrystalPalace,ManchesterCity,-265.09212157332,,,,,,,,3,,0.1278200401001,0.284245042865137,0.587934917034763,,0,0,0,,0.771773915899872,,,,
Brighton,Leeds,-92.813450683396,,,,,,,,1,,0.217505758983807,0.411382762667276,0.371111478348917,,0,0,0,,0.771773915899872,,,,
Chelsea,Fulham,222.370947959152,,,,,,,,1,,0.668389143317125,0.145786765649089,0.185824091033785,,0,0,0,,0.771773915899872,,,,
Everton,AstonVilla,122.249814783476,,,,,,,,3,,0.476773921910906,0.287347796164359,0.235878281924735,,,,,,0.771773915899872,,,,
Newcastle,Arsenal,-64.895465140307,,,,,,,,3,,0.236765834838322,0.419234755719598,0.34399940944208,,,,,,0.771773915899872,,,,
Tottenham,Sheffield,304.939842593335,,,,,,,,1,,0.757794488328046,0.111226461800619,0.130979049871335,,,,,,0.771773915899872,,,,
WestBromwich,Wolverhampton,-89.155081065091,,,,,,,,2,,0.219932020264502,0.412636665418384,0.367431314317114,,,,,,0.771773915899872,,,,
Burnley,WestHam,-14.576973771011,,,,,,,,3,,0.277058466308363,0.421631315305633,0.301310218386004,,,,,,0.771773915899872,,,,
Leicester,Newcastle,136.362997484082,,,,,,,,3,,0.506880616644545,0.261913867821924,0.231205515533531,,,,,,0.771773915899872,,,,
Leeds,Tottenham,-20.999674080629,,,,,,,,1,,0.27139224634725,0.422343280769742,0.306264472883008,,,,,,0.771773915899872,,,,
Sheffield,CrystalPalace,-23.087464472898,,,,,,,,3,,0.269589582118444,0.422501855004068,0.307908562877488,,,,,,0.771773915899872,,,,
ManchesterCity,Chelsea,188.093702714521,,,,,,,,3,,0.612288949233647,0.180352397087191,0.207358653679162,,,,,,0.771773915899872,,,,
Liverpool,Southampton,315.598525016956,,,,,,,,1,,0.765986835860024,0.109497212123397,0.124515952016579,,,,,,0.771773915899872,,,,
Wolverhampton,Brighton,78.9328988825207,,,,,,,,1,,0.393056346127738,0.357413769470876,0.249529884401386,,,,,,0.771773915899872,,,,
AstonVilla,ManchesterUnited,-213.41715129345,,,,,,,,3,,0.150450203501483,0.335582296650847,0.51396749984767,,,,,,0.771773915899872,,,,
WestHam,Everton,-21.096836335028,,,,,,,,3,,0.27130793919437,0.422351436281468,0.306340624524163,,,,,,0.771773915899872,,,,
Arsenal,WestBromwich,243.036327828609,,,,,,,,1,,0.696094568267727,0.132083963686138,0.171821468046135,,,,,,0.771773915899872,,,,
Fulham,Burnley,-93.557927328523,,,,,,,,3,,0.21701537464202,0.41111961095613,0.37186501440185,,,,,,0.771773915899872,,,,
ManchesterUnited,Leicester,81.8096863769126,,,,,,,,3,,0.398016073291075,0.353455314436605,0.24852861227232,,,,,,0.771773915899872,,,,
Southampton,CrystalPalace,-10.9443512106,,,,,,,,1,,0.280348536380543,0.421072524138151,0.298578939481306,,,,,,0.771773915899872,,,,
Chelsea,Arsenal,70.1359299614937,,,,,,,,3,,0.37849019207449,0.368746049106621,0.252763758818889,,,,,,0.771773915899872,,,,
AstonVilla,Everton,-129.07894781653,,,,,,,,2,,0.194844737406149,0.395530644110697,0.409624618483155,,,,,,0.771773915899872,,,,
ManchesterUnited,Liverpool,-100.96808942844,,,,,,,,3,,0.212194748540417,0.408354991042996,0.379450260416588,,,,,,0.771773915899872,,,,
Newcastle,ManchesterCity,-271.45062494291,,,,,,,,3,,0.125216908368252,0.277349635802852,0.597433455828896,,,,,,0.771773915899872,,,,
Burnley,Leeds,-41.994214626681,,,,,,,,3,,0.254040287819491,0.42244939707595,0.323510315104559,,,,,,0.771773915899872,,,,
Southampton,Fulham,64.3553077576255,,,,,,,,1,,0.369409807938032,0.375543231399304,0.255046960662664,,,,,,0.771773915899872,,,,
Brighton,WestHam,-59.338378174409,,,,,,,,2,,0.240821813766619,0.420301440069773,0.338876746163608,,,,,,0.771773915899872,,,,
CrystalPalace,AstonVilla,61.4620994059482,,,,,,,,1,,0.365009287947285,0.37874968460561,0.256241027447105,,,,,,0.771773915899872,,,,
Tottenham,Wolverhampton,155.268008225061,,,,,,,,1,,0.547243383220238,0.228879090987444,0.223877525792318,,,,,,0.771773915899872,,,,
WestBromwich,Liverpool,-323.23705567707,,,,,,,,3,,0.105125657063961,0.219100523550864,0.675773819385175,,,,,,0.771773915899872,,,,
Everton,Sheffield,172.284353512875,,,,,,,,3,,0.582121209643692,0.201953983719954,0.215924806636354,,,,,,0.771773915899872,,,,
ManchesterUnited,Fulham,228.217499059443,,,,,,,,2,,0.676667195722841,0.141433358805173,0.181899445471986,,,,,,0.771773915899872,,,,
Southampton,Leeds,-41.54026493623,,,,,,,,3,,0.254398673873808,0.422480087139563,0.323121238986629,,,,,,0.771773915899872,,,,
Brighton,ManchesterCity,-315.28578712894,,,,,,,,1,,0.108097792511235,0.228111309426625,0.66379089806214,,,,,,0.771773915899872,,,,
Chelsea,Leicester,49.0443377383981,,,,,,,,1,,0.347177527783893,0.391039881164348,0.261782591051758,,,,,,0.771773915899872,,,,
Newcastle,Sheffield,120.987748988924,,,,,,,,1,,0.474116655880371,0.289609395105293,0.236273949014336,,,,,,0.771773915899872,,,,
Tottenham,AstonVilla,248.095339248304,,,,,,,,3,,0.70224652311579,0.129388695978172,0.168364780906038,,,,,,0.771773915899872,,,,
Everton,Wolverhampton,7.93558210632159,,,,,,,,1,,0.29858672264227,0.41615941294867,0.28525386440906,,,,,,0.771773915899872,,,,
CrystalPalace,Arsenal,-85.729843102496,,,,,,,,3,,0.222228964141706,0.413751015443183,0.364020020415111,,,,,,0.771773915899872,,,,
WestBromwich,WestHam,-85.886074924671,,,,,,,,3,,0.222123655052282,0.413701454290878,0.36417489065684,,,,,,0.771773915899872,,,,
Burnley,Liverpool,-283.57985795882,,,,,,,,3,,0.12034283250789,0.263956145943901,0.61570102154821,,,,,,0.771773915899872,,,,
Fulham,Newcastle,-65.721499321219,,,,,,,,3,,0.23616975404468,0.419061391700965,0.344768854254356,,,,,,0.771773915899872,,,,
Liverpool,CrystalPalace,312.783059047612,,,,,,,,1,,0.763878231578462,0.109919696093802,0.126202072327736,,,,,,0.771773915899872,,,,
Arsenal,Brighton,176.148333085236,,,,,,,,1,,0.589720287164303,0.196347966854089,0.213931745981608,,,,,,0.771773915899872,,,,
AstonVilla,Chelsea,-181.67368627811,,,,,,,,1,,0.165933397236535,0.36187525987578,0.472191342887685,,,,,,0.771773915899872,,,,
Sheffield,Burnley,-57.277268567569,,,,,,,,1,,0.242347066240409,0.420652128892129,0.337000804867461,,,,,,0.771773915899872,,,,
Leicester,Tottenham,-5.6358046636698,,,,,,,,3,,0.285275573629582,0.420042093729344,0.294682332641074,,,,,,0.771773915899872,,,,
WestHam,Southampton,76.5637249865651,,,,,,,,1,,0.389044288316333,0.36058142141582,0.250374290267847,,,,,,0.771773915899872,,,,
ManchesterCity,Everton,217.914240653326,,,,,,,,1,,0.661833911992961,0.149382856984076,0.188783231022962,,,,,,0.771773915899872,,,,
Leeds,WestBromwich,201.128606600932,,,,,,,,1,,0.635172169225836,0.165269462478967,0.199558368295197,,,,,,0.771773915899872,,,,
Wolverhampton,ManchesterUnited,-135.29995649437,,,,,,,,3,,0.191193511947606,0.392202865635903,0.41660362241649,,,,,,0.771773915899872,,,,
,,,,,,,,,,,,,,,,,,,,0.771773915899872,,,,
