Eibar,Celta,88.8646112299998,,0,0,,2.8,3.12,3,2,,0.32,0.49,0.19,,0.901,1.514,0.579,,100,,,,,0.43,0.32,0.26,,1.19,1,0.77,,,,,12/09/2020,15:00
Granada,AthBilbao,-9.85720902999992,,2,0,,2.81,2.97,3.1,1,,0.25,0.48,0.27,,0.715,1.415,0.834,,100,,,,,0.29,0.41,0.3,,0.81,1.21,0.94,,,,,12/09/2020,17:30
Cadiz,Osasuna,-83.1230708564701,,0,2,,3.15,2.95,2.8,3,,0.2,0.47,0.33,,0.645,1.372,0.925,,83.8180960661452,,,,,0.23,0.41,0.37,,0.72,1.2,1.03,,,,,12/09/2020,20:00
Alaves,Betis,111.90466647,,0,1,,,,,3,,0.34,0.49,0.18,,,,,,76.9748905189477,,,,,0.47,0.28,0.25,,0,0,0,,,,,13/09/2020,13:00
Valladolid,Sociedad,-21.81331815,,1,1,,3.25,2.97,2.78,2,,0.25,0.48,0.28,,0.8,1.411,0.775,,76.9748905189477,,,,,0.28,0.41,0.31,,0.9,1.22,0.87,,,,,13/09/2020,15:00
Villarreal,Huesca,209.89134157,,1,1,,1.56,4.3,6.75,2,,0.39,0.49,0.12,,0.613,2.105,0.793,,92.8078368418381,,,,,0.64,0.17,0.19,,1,0.71,1.3,,,,,13/09/2020,17:30
Valencia,Levante,226.29119995,,4,2,,2.43,3.35,3.28,1,,0.4,0.49,0.11,,0.975,1.641,0.358,,92.8078368418381,,,,,0.66,0.16,0.18,,1.61,0.52,0.59,,,,,13/09/2020,20:00
Villarreal,Eibar,107.827553206969,,2,1,,1.7,3.8,5.7,1,,0.33,0.49,0.18,,0.568,1.848,1.024,,92.8078368418381,,,,,0.46,0.29,0.25,,0.78,1.1,1.41,,,,,19/09/2020,15:00
Getafe,Osasuna,93.9384110869385,,1,0,,2.04,3.2,4.7,1,,0.33,0.49,0.19,,0.663,1.553,0.89,,92.8078368418381,,,,,0.43,0.31,0.25,,0.89,1,1.19,,,,,19/09/2020,17:30
Celta,Valencia,7.15098360999991,,2,1,,2.2,3.5,3.62,1,,0.27,0.48,0.26,,0.585,1.675,0.925,,92.8078368418381,,,,,0.31,0.4,0.29,,0.67,1.4,1.06,,,,,19/09/2020,20:00
Huesca,Cadiz,114.77173203353,,0,2,,2.05,3.05,4.8,3,,0.34,0.49,0.17,,0.694,1.484,0.839,,92.8078368418381,,,,,0.47,0.28,0.25,,0.97,0.85,1.18,,,,,20/09/2020,15:00
Betis,Valladolid,117.54662019,,2,0,,1.87,3.7,5.1,1,,0.34,0.49,0.17,,0.636,1.801,0.882,,70.6191011863765,,,,,0.48,0.28,0.24,,0.9,1.02,1.25,,,,,20/09/2020,17:30
Granada,Alaves,84.5053267433145,,2,1,,2.32,3.1,4.2,1,,0.32,0.48,0.2,,0.74,1.503,0.824,,70.6191011863765,,,,,0.42,0.33,0.26,,0.97,1.01,1.08,,,,,20/09/2020,17:30
Sociedad,RealMadrid,-100.93694555,,0,0,,4.8,4,1.83,2,,0.19,0.46,0.35,,0.928,1.845,0.632,,70.6191011863765,,,,,0.22,0.4,0.39,,1.03,1.6,0.71,,,,,20/09/2020,20:00
Alaves,Getafe,-20.8897208866774,,0,0,,3.65,2.8,2.5,2,,0.25,0.48,0.28,,0.9,1.33,0.695,,70.6191011863765,,,,,0.28,0.41,0.31,,1.01,1.15,0.78,,,,,26/09/2020,12:00
Valencia,Huesca,310.429127204086,,1,1,,2.15,3.45,3.65,2,,0.44,0.49,0.07,,0.94,1.69,0.267,,80.5113160518428,,,,,0.74,0.13,0.12,,1.6,0.45,0.45,,,,,26/09/2020,15:00
Elche,Sociedad,-125.332927150344,,0,3,,7,3.75,1.67,3,,0.18,0.46,0.37,,1.247,1.708,0.612,,80.5113160518428,,,,,0.2,0.39,0.41,,1.4,1.46,0.69,,,,,26/09/2020,17:30
Betis,RealMadrid,-117.503204012,,2,3,,4.9,4.05,1.78,3,,0.18,0.46,0.36,,0.896,1.852,0.64,,80.5113160518428,,,,,0.2,0.39,0.4,,1,1.59,0.72,,,,,26/09/2020,20:00
Osasuna,Levante,71.8445318971164,,1,3,,2.2,3.4,3.5,3,,0.31,0.48,0.21,,0.683,1.646,0.719,,80.5113160518428,,,,,0.4,0.34,0.26,,0.87,1.17,0.91,,,,,27/09/2020,11:00
Eibar,AthBilbao,25.2994651944618,,1,2,,3.6,2.9,2.55,3,,0.28,0.48,0.24,,1.003,1.393,0.614,,80.5113160518428,,,,,0.33,0.39,0.28,,1.18,1.13,0.72,,,,,27/09/2020,13:00
AthMadrid,Granada,288.56976832,,6,1,,1.47,4.4,10,1,,0.43,0.49,0.08,,0.63,2.156,0.814,,63.6511492857508,,,,,0.73,0.13,0.14,,1.07,0.59,1.38,,,,,27/09/2020,15:00
Cadiz,Sevilla,-197.949718719532,,1,3,,6.25,3.55,1.73,3,,0.14,0.43,0.43,,0.862,1.53,0.746,,63.6511492857508,,,,,0.16,0.34,0.5,,1,1.22,0.86,,,,,27/09/2020,17:30
Valladolid,Celta,54.1385422772737,,1,1,,3.5,2.9,2.75,2,,0.3,0.48,0.22,,1.045,1.4,0.601,,63.6511492857508,,,,,0.37,0.36,0.27,,1.28,1.06,0.74,,,,,27/09/2020,17:30
Barcelona,Villarreal,305.09203463,,4,0,,1.55,5,6.3,1,,0.44,0.49,0.08,,0.674,2.449,0.473,,89.4307016560705,,,,,0.74,0.13,0.13,,1.15,0.66,0.81,,,,,27/09/2020,20:00
Sociedad,Valencia,76.6030142902396,,0,1,,1.55,4.5,6.5,3,,0.31,0.48,0.2,,0.486,2.18,1.312,,89.4307016560705,,,,,0.4,0.34,0.26,,0.63,1.52,1.69,,,,,29/09/2020,18:00
Getafe,Betis,162.471317330733,,3,0,,2.52,3.05,3.45,1,,0.37,0.49,0.14,,0.926,1.49,0.497,,89.4307016560705,,,,,0.57,0.21,0.22,,1.43,0.64,0.77,,,,,29/09/2020,20:30
Huesca,AthMadrid,-221.8382751244,,0,0,,8.25,4.3,1.58,2,,0.13,0.42,0.45,,1.043,1.807,0.716,,67.7281783323821,,,,,0.15,0.32,0.53,,1.22,1.39,0.84,,,,,30/09/2020,18:00
Villarreal,Alaves,153.911346021473,,3,1,,1.6,4.3,7.25,1,,0.36,0.49,0.15,,0.58,2.099,1.083,,67.7281783323821,,,,,0.55,0.22,0.23,,0.88,0.95,1.65,,,,,30/09/2020,18:00
Eibar,Elche,198.764356648082,,0,1,,1.75,3.6,5.8,3,,0.39,0.49,0.12,,0.678,1.762,0.715,,67.7281783323821,,,,,0.63,0.17,0.2,,1.1,0.63,1.16,,,,,30/09/2020,20:30
RealMadrid,Valladolid,334.268033443432,,1,0,,1.24,7,15,1,,0.45,0.49,0.07,,0.552,3.426,0.976,,67.7281783323821,,,,,0.76,0.13,0.11,,0.94,0.9,1.66,,,,,30/09/2020,20:30
AthBilbao,Cadiz,230.28818111207,,0,1,,1.7,3.8,7.25,3,,0.4,0.49,0.11,,0.685,1.861,0.776,,67.7281783323821,,,,,0.67,0.15,0.18,,1.14,0.58,1.29,,,,,01/10/2020,18:00
Sevilla,Levante,174.121230508962,,1,0,,1.5,4.7,8,1,,0.37,0.49,0.14,,0.561,2.297,1.098,,67.7281783323821,,,,,0.59,0.2,0.22,,0.88,0.93,1.72,,,,,01/10/2020,18:00
Celta,Barcelona,-203.211997814328,,0,3,,7,5,1.53,3,,0.14,0.43,0.44,,0.947,2.144,0.667,,67.7281783323821,,,,,0.16,0.34,0.5,,1.1,1.69,0.77,,,,,01/10/2020,20:30
Valladolid,Eibar,43.3453124156874,,1,2,,2.5,3.12,4.3,3,,0.29,0.48,0.23,,0.728,1.504,0.976,,67.7281783323821,,,,,0.35,0.38,0.27,,0.88,1.17,1.18,,,,,03/10/2020,12:00
AthMadrid,Villarreal,201.517104544835,,0,0,,1.57,4.2,6.5,2,,0.39,0.49,0.12,,0.61,2.055,0.792,,67.7281783323821,,,,,0.63,0.17,0.2,,0.99,0.72,1.28,,,,,03/10/2020,15:00
Elche,Huesca,10.7168626519226,,0,0,,3.95,3.3,2.45,2,,0.27,0.48,0.25,,1.061,1.58,0.619,,67.7281783323821,,,,,0.31,0.4,0.29,,1.22,1.32,0.71,,,,,03/10/2020,17:30
Sociedad,Getafe,19.490235138579,,3,0,,2.3,3.1,4.2,1,,0.27,0.48,0.25,,0.632,1.487,1.031,,67.7281783323821,,,,,0.32,0.39,0.29,,0.74,1.22,1.2,,,,,03/10/2020,17:30
Valencia,Betis,249.507481652816,,0,2,,3.12,3.5,2.65,3,,0.41,0.49,0.1,,1.286,1.715,0.26,,51.8445113035455,,,,,0.69,0.15,0.16,,2.15,0.51,0.44,,,,,03/10/2020,20:00
Osasuna,Celta,58.8245380051687,,2,0,,2.95,3.12,2.86,1,,0.3,0.48,0.22,,0.89,1.507,0.615,,51.8445113035455,,,,,0.37,0.36,0.27,,1.1,1.12,0.76,,,,,04/10/2020,11:00
Alaves,AthBilbao,1.39530650296001,,1,0,,3.7,3.02,2.35,1,,0.26,0.48,0.26,,0.97,1.443,0.611,,51.8445113035455,,,,,0.3,0.4,0.3,,1.11,1.22,0.7,,,,,04/10/2020,13:00
Levante,RealMadrid,-119.474107192315,,0,2,,6.25,4.8,1.58,3,,0.18,0.46,0.36,,1.136,2.193,0.571,,40.6370393339473,,,,,0.2,0.39,0.41,,1.27,1.88,0.64,,,,,04/10/2020,15:00
Cadiz,Granada,-55.2903254209537,,1,1,,3.25,3,2.67,2,,0.22,0.47,0.31,,0.725,1.41,0.819,,40.6370393339473,,,,,0.25,0.41,0.34,,0.81,1.23,0.91,,,,,04/10/2020,17:30
Barcelona,Sevilla,252.063521292487,,1,1,,1.66,4.45,5.4,2,,0.41,0.49,0.1,,0.686,2.18,0.523,,48.3962131828427,,,,,0.69,0.14,0.16,,1.15,0.64,0.88,,,,,04/10/2020,20:00
Granada,Sevilla,-79.2665142496296,,1,0,,4,3.35,2.1,1,,0.21,0.47,0.33,,0.829,1.56,0.687,,48.3962131828427,,,,,0.23,0.41,0.36,,0.92,1.36,0.76,,,,,17/10/2020,12:00
Celta,AthMadrid,-130.157611787937,,0,2,,5.1,3.5,1.85,3,,0.18,0.45,0.37,,0.894,1.589,0.686,,41.8395885175059,,,,,0.2,0.39,0.42,,1.01,1.35,0.77,,,,,17/10/2020,15:00
RealMadrid,Cadiz,396.806620157117,,0,1,,1.25,6.9,14.5,3,,0.47,0.49,0.05,,0.581,3.364,0.687,,36.0433443312955,,,,,0.79,0.13,0.08,,0.99,0.87,1.17,,,,,17/10/2020,17:30
Getafe,Barcelona,-127.603768492849,,1,0,,5.3,3.85,1.79,1,,0.18,0.45,0.37,,0.937,1.751,0.66,,36.0433443312955,,,,,0.2,0.39,0.41,,1.05,1.49,0.74,,,,,17/10/2020,20:00
Eibar,Osasuna,19.7463730919042,,0,0,,2.9,2.88,2.9,2,,0.27,0.48,0.25,,0.797,1.382,0.712,,29.936090221538,,,,,0.32,0.39,0.29,,0.93,1.14,0.83,,,,,18/10/2020,11:00
AthBilbao,Levante,100.242659280162,,2,0,,2.1,3.5,3.7,1,,0.33,0.49,0.18,,0.692,1.7,0.684,,41.5109877474152,,,,,0.45,0.3,0.25,,0.94,1.06,0.93,,,,,18/10/2020,13:00
Villarreal,Valencia,79.3026584117274,,2,1,,1.66,4.2,5.35,1,,0.32,0.48,0.2,,0.524,2.035,1.069,,41.5109877474152,,,,,0.41,0.33,0.26,,0.68,1.4,1.38,,,,,18/10/2020,15:00
Alaves,Elche,191.104899808667,,0,2,,1.83,3.25,5.25,3,,0.38,0.49,0.13,,0.701,1.59,0.67,,41.5109877474152,,,,,0.61,0.18,0.2,,1.13,0.59,1.07,,,,,18/10/2020,17:30
Huesca,Valladolid,20.7887769029055,,2,2,,2.2,3,4.2,2,,0.28,0.48,0.24,,0.606,1.44,1.027,,41.5109877474152,,,,,0.32,0.39,0.28,,0.71,1.18,1.2,,,,,18/10/2020,17:30
Betis,Sociedad,11.8302383761331,,0,3,,2.82,3.35,2.65,3,,0.27,0.48,0.25,,0.76,1.605,0.667,,59.973346774976,,,,,0.31,0.4,0.29,,0.88,1.34,0.77,,,,,18/10/2020,20:00
Elche,Valencia,-107.324512662662,,2,1,,3.5,3.35,2.35,1,,0.19,0.46,0.35,,0.662,1.54,0.825,,59.973346774976,,,,,0.21,0.4,0.39,,0.74,1.33,0.92,,,,,23/10/2020,20:00
Barcelona,RealMadrid,165.061123967964,,1,3,,2.04,4.2,4,3,,0.37,0.49,0.14,,0.753,2.052,0.571,,52.2417823515812,,,,,0.57,0.21,0.22,,1.17,0.87,0.88,,,,,24/10/2020,15:00
Osasuna,AthBilbao,9.3677210712051,,1,0,,3.3,2.95,2.5,1,,0.27,0.48,0.25,,0.883,1.412,0.634,,52.2417823515812,,,,,0.31,0.4,0.29,,1.02,1.18,0.73,,,,,24/10/2020,17:30
Sevilla,Eibar,171.605793355476,,0,1,,1.63,3.8,6.5,3,,0.37,0.49,0.14,,0.607,1.857,0.902,,41.1041397679402,,,,,0.58,0.2,0.22,,0.95,0.76,1.41,,,,,24/10/2020,17:30
AthMadrid,Betis,292.394319243604,,2,0,,1.72,3.9,5.75,1,,0.43,0.49,0.08,,0.74,1.911,0.46,,41.1041397679402,,,,,0.73,0.13,0.14,,1.26,0.52,0.78,,,,,24/10/2020,20:00
Valladolid,Alaves,70.0418988616243,,0,2,,2.45,2.95,3.5,3,,0.31,0.48,0.21,,0.758,1.428,0.723,,41.1041397679402,,,,,0.39,0.35,0.26,,0.96,1.02,0.92,,,,,25/10/2020,13:00
Cadiz,Villarreal,-152.376007640604,,0,0,,3.8,3.35,2.15,2,,0.16,0.45,0.39,,0.617,1.5,0.839,,31.981764256967,,,,,0.18,0.37,0.44,,0.7,1.25,0.95,,,,,25/10/2020,15:00
Getafe,Granada,170.01529172325,,0,1,,2.02,3.1,4.7,3,,0.37,0.49,0.14,,0.751,1.515,0.657,,40.7123093477147,,,,,0.58,0.2,0.22,,1.17,0.63,1.02,,,,,25/10/2020,17:30
Sociedad,Huesca,186.884069247357,,4,1,,1.88,3.5,5,1,,0.38,0.49,0.13,,0.716,1.712,0.65,,40.7123093477147,,,,,0.61,0.18,0.21,,1.14,0.65,1.04,,,,,25/10/2020,20:00
Levante,Celta,104.667583760038,,1,1,,2.55,3.4,2.95,2,,0.33,0.49,0.18,,0.847,1.652,0.536,,40.7123093477147,,,,,0.46,0.3,0.25,,1.16,1,0.74,,,,,26/10/2020,20:00
Eibar,Cadiz,130.45005513359,,0,2,,2.6,2.85,3.6,3,,0.35,0.49,0.16,,0.906,1.389,0.592,,40.7123093477147,,,,,0.51,0.26,0.24,,1.32,0.73,0.86,,,,,30/10/2020,20:00
RealMadrid,Huesca,360.119498283447,,4,1,,1.4,5.75,11.5,1,,0.45,0.49,0.06,,0.636,2.811,0.657,,32.0227996664033,,,,,0.78,0.13,0.1,,1.09,0.73,1.12,,,,,31/10/2020,13:00
AthBilbao,Sevilla,-29.2381555996667,,2,1,,3.65,3.05,2.55,1,,0.24,0.47,0.29,,0.879,1.446,0.727,,32.0227996664033,,,,,0.27,0.41,0.32,,0.98,1.25,0.81,,,,,31/10/2020,15:15
Osasuna,AthMadrid,-125.581460175604,,1,3,,5.3,3.55,1.85,3,,0.18,0.46,0.37,,0.943,1.616,0.678,,28.5332026095167,,,,,0.2,0.39,0.41,,1.06,1.38,0.76,,,,,31/10/2020,17:30
Alaves,Barcelona,-200.964578693436,,1,1,,9,6,1.4,2,,0.14,0.43,0.43,,1.228,2.578,0.607,,24.4070007174343,,,,,0.16,0.34,0.5,,1.42,2.04,0.7,,,,,31/10/2020,20:00
Betis,Elche,178.188001515935,,3,1,,1.5,4.7,7.35,1,,0.38,0.49,0.13,,0.564,2.298,0.992,,24.4070007174343,,,,,0.59,0.19,0.21,,0.89,0.91,1.57,,,,,01/11/2020,13:00
Celta,Sociedad,-30.571524890735,,1,4,,3.55,3.3,2.32,3,,0.24,0.47,0.29,,0.852,1.564,0.664,,24.4070007174343,,,,,0.27,0.41,0.32,,0.95,1.36,0.74,,,,,01/11/2020,15:00
Granada,Levante,89.0842234065162,,1,1,,2.45,3.3,3.3,2,,0.32,0.49,0.19,,0.789,1.601,0.636,,20.9859721087769,,,,,0.43,0.32,0.25,,1.04,1.05,0.84,,,,,01/11/2020,17:30
Valencia,Getafe,131.186368216588,,2,2,,3.25,3,2.75,2,,0.35,0.49,0.16,,1.134,1.462,0.451,,20.9859721087769,,,,,0.51,0.25,0.24,,1.65,0.76,0.66,,,,,01/11/2020,20:00
Villarreal,Valladolid,177.821460814727,,2,0,,1.67,4,6.25,1,,0.38,0.49,0.14,,0.628,1.955,0.844,,30.8155494936597,,,,,0.59,0.19,0.21,,0.99,0.77,1.33,,,,,02/11/2020,20:00
Elche,Celta,-40.637900861401,,1,1,,5.25,3.6,1.96,2,,0.23,0.47,0.29,,1.224,1.701,0.577,,30.8155494936597,,,,,0.26,0.41,0.33,,1.36,1.48,0.64,,,,,06/11/2020,20:00
Huesca,Eibar,-48.6348393282935,,1,1,,2.35,3.2,3.5,2,,0.23,0.47,0.3,,0.535,1.508,1.054,,44.2557215219845,,,,,0.25,0.41,0.34,,0.6,1.32,1.17,,,,,07/11/2020,13:00
Barcelona,Betis,389.593966736458,,5,2,,1.5,5.5,7.3,1,,0.46,0.49,0.05,,0.694,2.683,0.359,,56.3450229994513,,,,,0.79,0.13,0.08,,1.18,0.69,0.61,,,,,07/11/2020,15:15
Sevilla,Osasuna,138.737790906403,,1,0,,1.51,4.3,7.5,1,,0.35,0.49,0.16,,0.534,2.097,1.193,,56.3450229994513,,,,,0.52,0.24,0.23,,0.79,1.05,1.76,,,,,07/11/2020,17:30
AthMadrid,Cadiz,349.919640098398,,4,0,,1.43,4.5,11.5,1,,0.45,0.49,0.06,,0.645,2.201,0.692,,56.3450229994513,,,,,0.77,0.13,0.1,,1.1,0.58,1.18,,,,,07/11/2020,20:00
Getafe,Villarreal,59.361102424951,,1,3,,3.6,3.15,2.52,3,,0.3,0.48,0.21,,1.088,1.522,0.541,,56.3450229994513,,,,,0.37,0.36,0.27,,1.35,1.13,0.67,,,,,08/11/2020,13:00
Sociedad,Granada,113.83571166091,,2,0,,1.45,8,19,1,,0.34,0.49,0.18,,0.49,3.892,3.335,,56.3450229994513,,,,,0.47,0.28,0.25,,0.69,2.25,4.67,,,,,08/11/2020,15:15
Levante,Alaves,111.666957494941,,1,1,,2.12,3.5,3.61,2,,0.34,0.49,0.18,,0.714,1.702,0.639,,56.3450229994513,,,,,0.47,0.28,0.25,,0.99,1,0.89,,,,,08/11/2020,17:30
Valladolid,AthBilbao,-20.2324466491652,,2,1,,4,2.97,2.25,1,,0.25,0.48,0.28,,0.989,1.411,0.625,,56.3450229994513,,,,,0.28,0.41,0.31,,1.11,1.22,0.7,,,,,08/11/2020,17:30
Valencia,RealMadrid,-36.6589649612558,,4,1,,7,5.5,1.45,1,,0.24,0.47,0.29,,1.651,2.601,0.422,,50.2737354111898,,,,,0.26,0.41,0.33,,1.84,2.26,0.47,,,,,08/11/2020,20:00
Osasuna,Huesca,146.794520557284,,1,1,,2.4,3.05,3.33,2,,0.36,0.49,0.15,,0.86,1.488,0.512,,50.2737354111898,,,,,0.54,0.23,0.23,,1.29,0.71,0.77,,,,,20/11/2020,20:00
Levante,Elche,192.595232727485,,1,1,,1.46,4.6,6.75,2,,0.38,0.49,0.13,,0.561,2.25,0.856,,75.1723114987701,,,,,0.62,0.18,0.2,,0.9,0.82,1.37,,,,,21/11/2020,13:00
Villarreal,RealMadrid,-84.1762317085138,,1,1,,2.62,3.65,2.7,2,,0.2,0.46,0.33,,0.534,1.697,0.894,,75.1723114987701,,,,,0.23,0.4,0.37,,0.59,1.48,0.99,,,,,21/11/2020,15:15
Sevilla,Celta,188.74439548377,,4,2,,1.75,3.65,5.5,1,,0.38,0.49,0.13,,0.669,1.785,0.709,,107.772384247617,,,,,0.61,0.18,0.21,,1.07,0.67,1.13,,,,,21/11/2020,17:30
AthMadrid,Barcelona,31.4214173155651,,1,0,,2.75,3.45,2.6,1,,0.28,0.48,0.24,,0.778,1.659,0.614,,107.772384247617,,,,,0.33,0.39,0.28,,0.92,1.33,0.73,,,,,21/11/2020,20:00
Eibar,Getafe,-40.7290421770047,,0,0,,3.55,2.85,2.41,2,,0.23,0.47,0.29,,0.827,1.346,0.71,,107.772384247617,,,,,0.26,0.41,0.33,,0.92,1.17,0.79,,,,,22/11/2020,13:00
Cadiz,Sociedad,-152.698954107472,,0,1,,6.5,3.75,1.65,3,,0.16,0.45,0.39,,1.054,1.678,0.644,,122.528093474488,,,,,0.18,0.37,0.44,,1.19,1.4,0.73,,,,,22/11/2020,15:15
Granada,Valladolid,125.069379922997,,1,3,,2.23,3.1,3.85,3,,0.35,0.49,0.17,,0.769,1.51,0.647,,122.528093474488,,,,,0.5,0.26,0.24,,1.1,0.82,0.93,,,,,22/11/2020,17:30
Alaves,Valencia,34.0047939357733,,2,2,,2.62,3.2,2.9,2,,0.28,0.48,0.23,,0.746,1.54,0.679,,122.528093474488,,,,,0.34,0.38,0.28,,0.89,1.23,0.81,,,,,22/11/2020,20:00
AthBilbao,Betis,135.637840067873,,4,0,,2.15,3.3,3.8,1,,0.35,0.49,0.16,,0.756,1.609,0.612,,122.528093474488,,,,,0.52,0.25,0.24,,1.11,0.82,0.9,,,,,23/11/2020,20:00
Valladolid,Levante,37.3934110176003,,1,1,,2.44,3.3,3,2,,0.29,0.48,0.23,,0.701,1.589,0.694,,122.528093474488,,,,,0.34,0.38,0.28,,0.84,1.26,0.83,,,,,27/11/2020,20:00
Elche,Cadiz,18.4962422094075,,1,1,,3,2.9,2.87,2,,0.27,0.48,0.25,,0.822,1.391,0.707,,122.528093474488,,,,,0.32,0.4,0.29,,0.96,1.15,0.82,,,,,28/11/2020,13:00
