Eibar,Celta,88.8646112299998,,0,0,,2.8,3.12,3,2,,0.32,0.49,0.19,,0.901,1.514,0.579,,100,,,,,0.43,0.32,0.26,,1.19,1,0.77,,,,,12/09/2020,15:00
Valencia,AthMadrid,9.02101664293559,,0,1,,5.3,3.72,1.74,3,,0.27,0.48,0.25,,1.417,1.781,0.442,,171.035596161384,,,,,0.31,0.4,0.29,,1.63,1.49,0.51,,,,,28/11/2020,15:15
Huesca,Sevilla,-145.249537079129,,0,1,,4.35,3.45,1.88,3,,0.17,0.45,0.38,,0.724,1.552,0.722,,171.035596161384,,,,,0.19,0.38,0.43,,0.82,1.3,0.82,,,,,28/11/2020,17:30
RealMadrid,Alaves,303.276811203365,,1,2,,1.29,5.7,9.75,3,,0.43,0.49,0.08,,0.56,2.792,0.739,,148.950552365191,,,,,0.74,0.13,0.13,,0.95,0.75,1.26,,,,,28/11/2020,20:00
Barcelona,Osasuna,350.726634259437,,4,0,,1.26,7,12,1,,0.45,0.49,0.06,,0.568,3.423,0.719,,148.950552365191,,,,,0.77,0.13,0.1,,0.97,0.89,1.23,,,,,29/11/2020,13:00
Getafe,AthBilbao,100.785401905333,,1,1,,2.86,2.67,3,2,,0.33,0.49,0.18,,0.943,1.297,0.554,,148.950552365191,,,,,0.45,0.3,0.25,,1.28,0.81,0.75,,,,,29/11/2020,15:15
Celta,Granada,48.1722084681419,,3,1,,2,3.4,3.95,1,,0.29,0.48,0.22,,0.589,1.64,0.882,,193.97108811391,,,,,0.36,0.37,0.27,,0.72,1.26,1.07,,,,,29/11/2020,17:30
Sociedad,Villarreal,27.3992717721337,,1,1,,2.35,3.15,3.18,2,,0.28,0.48,0.24,,0.658,1.514,0.761,,193.97108811391,,,,,0.33,0.39,0.28,,0.77,1.23,0.89,,,,,29/11/2020,20:00
Betis,Eibar,54.3362007601811,,0,2,,1.77,3.6,4.6,3,,0.3,0.48,0.22,,0.529,1.738,1.005,,193.97108811391,,,,,0.37,0.36,0.27,,0.65,1.31,1.23,,,,,30/11/2020,20:00
AthBilbao,Celta,141.8536767597,,0,2,,2.3,3.25,3.58,3,,0.36,0.49,0.16,,0.817,1.585,0.562,,193.97108811391,,,,,0.53,0.24,0.23,,1.21,0.78,0.84,,,,,04/12/2020,20:00
Levante,Getafe,3.45165835609669,,3,0,,2.75,2.95,2.76,1,,0.26,0.48,0.26,,0.725,1.41,0.713,,193.97108811391,,,,,0.3,0.4,0.3,,0.83,1.19,0.82,,,,,05/12/2020,13:00
Sevilla,RealMadrid,-42.9681017637993,,0,1,,2.6,3.4,2.74,3,,0.23,0.47,0.3,,0.602,1.605,0.812,,153.342416971248,,,,,0.26,0.41,0.33,,0.67,1.4,0.91,,,,,05/12/2020,15:15
AthMadrid,Valladolid,326.904769418774,,2,0,,1.36,4.75,10,1,,0.44,0.49,0.07,,0.602,2.325,0.675,,130.642087870348,,,,,0.76,0.13,0.12,,1.03,0.62,1.15,,,,,05/12/2020,17:30
Cadiz,Barcelona,-310.150939600497,,2,1,,12.5,6.75,1.23,1,,0.09,0.36,0.55,,1.143,2.452,0.671,,130.642087870348,,,,,0.11,0.24,0.65,,1.36,1.62,0.8,,,,,05/12/2020,20:00
Granada,Huesca,144.08006752207,,3,3,,2.47,3.05,3.18,2,,0.36,0.49,0.16,,0.881,1.488,0.495,,130.642087870348,,,,,0.53,0.24,0.23,,1.31,0.72,0.74,,,,,06/12/2020,13:00
Osasuna,Betis,84.3106562530531,,0,2,,2.53,3.2,2.85,3,,0.32,0.48,0.2,,0.807,1.552,0.559,,195.291204133797,,,,,0.42,0.33,0.26,,1.06,1.04,0.73,,,,,06/12/2020,15:15
Villarreal,Elche,248.017463958478,,0,0,,1.32,5.5,9.85,2,,0.41,0.49,0.1,,0.543,2.695,0.972,,195.291204133797,,,,,0.69,0.15,0.17,,0.91,0.8,1.63,,,,,06/12/2020,17:30
Alaves,Sociedad,-36.6951342137634,,0,0,,4.1,3.5,1.88,2,,0.24,0.47,0.29,,0.967,1.655,0.548,,195.291204133797,,,,,0.26,0.41,0.33,,1.08,1.44,0.61,,,,,06/12/2020,20:00
Eibar,Valencia,7.15270310349729,,0,0,,2.61,3.17,3.2,2,,0.27,0.48,0.26,,0.695,1.517,0.817,,273.069223309264,,,,,0.31,0.4,0.29,,0.8,1.27,0.94,,,,,07/12/2020,20:00
Valladolid,Osasuna,8.63959956161034,,3,2,,2.53,2.92,3.1,1,,0.27,0.48,0.25,,0.676,1.398,0.788,,273.069223309264,,,,,0.31,0.4,0.29,,0.78,1.17,0.91,,,,,11/12/2020,20:00
Valencia,AthBilbao,167.466124560335,,2,2,,2.91,3,2.5,2,,0.37,0.49,0.14,,1.077,1.466,0.353,,216.069018128492,,,,,0.58,0.21,0.22,,1.67,0.62,0.55,,,,,12/12/2020,13:00
Getafe,Sevilla,-2.13773887094362,,0,1,,3.8,3.15,2.12,3,,0.26,0.48,0.26,,0.987,1.504,0.557,,318.397826830658,,,,,0.3,0.41,0.3,,1.12,1.28,0.63,,,,,12/12/2020,15:15
Huesca,Alaves,-21.6643129445204,,1,0,,2.02,3.35,3.7,1,,0.25,0.48,0.28,,0.497,1.591,1.032,,246.94990202177,,,,,0.28,0.41,0.31,,0.56,1.37,1.16,,,,,12/12/2020,17:30
RealMadrid,AthMadrid,51.8552351395081,,2,0,,2.4,3.19,3,1,,0.3,0.48,0.22,,0.713,1.539,0.661,,209.06015642414,,,,,0.36,0.37,0.27,,0.87,1.17,0.81,,,,,12/12/2020,20:00
Sociedad,Eibar,85.2117407906569,,1,1,,,,,2,,0.32,0.48,0.2,,,,,,209.06015642414,,,,,0.42,0.32,0.26,,0,0,0,,,,,13/12/2020,13:00
Betis,Villarreal,-28.1528249727301,,1,1,,3.16,3.47,2.2,2,,0.24,0.47,0.28,,0.764,1.645,0.625,,209.06015642414,,,,,0.27,0.41,0.32,,0.86,1.43,0.7,,,,,13/12/2020,15:15
Elche,Granada,-38.9491148581453,,0,1,,3.48,3,2.2,3,,0.23,0.47,0.29,,0.815,1.418,0.645,,291.257852479147,,,,,0.26,0.41,0.33,,0.91,1.24,0.72,,,,,13/12/2020,17:30
Barcelona,Levante,382.025306754794,,1,0,,1.22,7,10,1,,0.46,0.49,0.05,,0.562,3.417,0.511,,262.495661252036,,,,,0.79,0.13,0.09,,0.96,0.89,0.87,,,,,13/12/2020,20:00
Celta,Cadiz,121.798459663392,,4,0,,1.68,3.75,5.6,1,,0.34,0.49,0.17,,0.576,1.826,0.953,,262.495661252036,,,,,0.49,0.27,0.24,,0.82,1.01,1.36,,,,,14/12/2020,20:00
RealMadrid,AthBilbao,234.859499625883,,3,1,,1.53,4.2,6.75,1,,0.41,0.49,0.1,,0.62,2.057,0.708,,262.495661252036,,,,,0.67,0.15,0.17,,1.03,0.64,1.18,,,,,15/12/2020,21:00
Barcelona,Sociedad,282.127537673898,,2,1,,1.65,4.45,4.9,1,,0.43,0.49,0.08,,0.703,2.18,0.411,,262.495661252036,,,,,0.72,0.14,0.14,,1.19,0.6,0.7,,,,,16/12/2020,20:00
AthBilbao,Huesca,184.91211735377,,2,0,,1.9,3.35,4.6,1,,0.38,0.49,0.13,,0.722,1.638,0.603,,262.495661252036,,,,,0.6,0.19,0.21,,1.15,0.62,0.96,,,,,18/12/2020,20:00
AthMadrid,Elche,394.116107479785,,3,1,,1.2,6.5,18,1,,0.46,0.49,0.05,,0.557,3.17,0.864,,262.495661252036,,,,,0.79,0.13,0.08,,0.95,0.82,1.47,,,,,19/12/2020,13:00
Barcelona,Valencia,352.911039012378,,2,2,,1.26,6.75,10,2,,0.45,0.49,0.06,,0.569,3.301,0.592,,262.495661252036,,,,,0.77,0.13,0.1,,0.97,0.86,1.01,,,,,19/12/2020,15:15
Levante,Sociedad,-5.50330770934943,,2,1,,3.47,3.48,2.15,1,,0.26,0.48,0.27,,0.893,1.66,0.571,,262.495661252036,,,,,0.29,0.41,0.3,,1.01,1.41,0.65,,,,,19/12/2020,17:30
Osasuna,Villarreal,-48.2823083780631,,1,3,,3.9,3.35,2.06,3,,0.23,0.47,0.3,,0.889,1.579,0.62,,262.495661252036,,,,,0.25,0.41,0.33,,0.99,1.38,0.69,,,,,19/12/2020,17:30
Sevilla,Valladolid,207.648129384401,,1,1,,1.45,4.4,8,2,,0.39,0.49,0.12,,0.568,2.154,0.949,,225.298945597209,,,,,0.64,0.17,0.19,,0.93,0.74,1.55,,,,,19/12/2020,20:00
Celta,Alaves,74.326942440319,,2,0,,1.7,3.75,5.5,1,,0.31,0.48,0.2,,0.531,1.816,1.119,,225.298945597209,,,,,0.4,0.34,0.26,,0.68,1.28,1.43,,,,,20/12/2020,13:00
Granada,Betis,73.2723925412481,,2,0,,2.47,3.25,3.08,1,,0.31,0.48,0.2,,0.769,1.573,0.629,,225.298945597209,,,,,0.4,0.34,0.26,,0.98,1.11,0.8,,,,,20/12/2020,15:15
Cadiz,Getafe,-114.205664453171,,0,2,,3.6,2.75,2.5,3,,0.18,0.46,0.36,,0.666,1.26,0.892,,225.298945597209,,,,,0.21,0.39,0.4,,0.74,1.08,1,,,,,20/12/2020,17:30
Eibar,RealMadrid,-195.742965055292,,1,3,,6.5,4.5,1.5,3,,0.14,0.43,0.43,,0.904,1.944,0.644,,216.777154864977,,,,,0.16,0.34,0.5,,1.04,1.55,0.74,,,,,20/12/2020,20:00
Elche,Osasuna,-73.2226829141057,,2,2,,3.25,3,2.5,2,,0.21,0.47,0.32,,0.686,1.401,0.805,,216.777154864977,,,,,0.23,0.41,0.36,,0.76,1.22,0.89,,,,,22/12/2020,16:30
Valencia,Sevilla,55.7702600213186,,0,1,,3.75,3.5,2.07,3,,0.3,0.48,0.22,,1.124,1.69,0.45,,256.523726062322,,,,,0.37,0.36,0.27,,1.38,1.27,0.55,,,,,22/12/2020,16:30
Huesca,Levante,-9.23287856923184,,1,1,,2.65,3.25,3,2,,0.25,0.48,0.27,,0.675,1.549,0.806,,256.523726062322,,,,,0.29,0.41,0.3,,0.76,1.32,0.91,,,,,22/12/2020,18:45
Sociedad,AthMadrid,-84.2516793553266,,0,2,,3.1,3.15,2.65,3,,0.2,0.46,0.33,,0.632,1.464,0.878,,372.589685357439,,,,,0.23,0.4,0.37,,0.7,1.28,0.98,,,,,22/12/2020,18:45
Valladolid,Barcelona,-186.535553790667,,0,3,,7.5,5.25,1.43,3,,0.14,0.44,0.42,,1.078,2.287,0.601,,331.476440668096,,,,,0.17,0.35,0.48,,1.24,1.84,0.69,,,,,22/12/2020,21:00
Villarreal,AthBilbao,103.98410016316,,1,1,,2.2,3.3,4,2,,0.33,0.49,0.18,,0.73,1.604,0.729,,331.476440668096,,,,,0.45,0.3,0.25,,1,0.98,1,,,,,22/12/2020,21:00
Getafe,Celta,123.230383745721,,1,1,,2.87,2.9,2.85,2,,0.34,0.49,0.17,,0.987,1.412,0.482,,331.476440668096,,,,,0.49,0.27,0.24,,1.41,0.77,0.69,,,,,23/12/2020,16:30
RealMadrid,Granada,281.309627356402,,2,0,,1.3,6.15,10.5,1,,0.43,0.49,0.08,,0.553,3.013,0.885,,470.101849981938,,,,,0.72,0.14,0.14,,0.94,0.84,1.5,,,,,23/12/2020,18:45
Alaves,Eibar,23.2997408603208,,2,1,,2.9,2.98,2.9,1,,0.28,0.48,0.24,,0.804,1.431,0.703,,470.101849981938,,,,,0.32,0.39,0.28,,0.94,1.17,0.82,,,,,23/12/2020,21:00
Betis,Cadiz,145.186245719814,,1,0,,,,,1,,0.36,0.49,0.15,,,,,,366.613894273092,,,,,0.53,0.23,0.23,,0,0,0,,,,,23/12/2020,21:00
Sevilla,Villarreal,62.2302142325254,,2,0,,2.35,3.35,3.55,1,,0.3,0.48,0.21,,0.715,1.619,0.754,,366.613894273092,,,,,0.38,0.36,0.27,,0.89,1.19,0.94,,,,,29/12/2020,16:00
Barcelona,Eibar,344.95985932149,,1,1,,1.36,6,11,2,,0.45,0.49,0.06,,0.611,2.935,0.678,,366.613894273092,,,,,0.77,0.13,0.11,,1.04,0.77,1.16,,,,,29/12/2020,18:15
Cadiz,Valladolid,-25.2731551747108,,0,0,,3.25,3,2.9,2,,0.24,0.47,0.28,,0.792,1.424,0.817,,366.613894273092,,,,,0.27,0.41,0.32,,0.89,1.23,0.92,,,,,29/12/2020,20:30
Levante,Betis,118.833672120241,,4,3,,2.7,3.6,2.9,1,,0.34,0.49,0.17,,0.921,1.752,0.499,,443.129864654592,,,,,0.48,0.27,0.24,,1.3,0.98,0.71,,,,,29/12/2020,20:30
Granada,Valencia,31.4536563144081,,2,1,,2.4,3.4,3.35,1,,0.28,0.48,0.24,,0.679,1.635,0.791,,443.129864654592,,,,,0.33,0.39,0.28,,0.8,1.31,0.94,,,,,30/12/2020,16:00
AthMadrid,Getafe,226.127838350989,,1,0,,1.61,3.85,8.4,1,,0.4,0.49,0.11,,0.646,1.886,0.917,,443.129864654592,,,,,0.66,0.16,0.18,,1.07,0.6,1.52,,,,,30/12/2020,18:15
Celta,Huesca,147.152280546651,,2,1,,1.85,3.7,5.1,1,,0.36,0.49,0.15,,0.663,1.805,0.784,,443.129864654592,,,,,0.54,0.23,0.23,,1,0.86,1.18,,,,,30/12/2020,18:15
Elche,RealMadrid,-296.070525680122,,1,1,,11.5,6.75,1.3,2,,0.1,0.37,0.53,,1.107,2.527,0.688,,443.129864654592,,,,,0.11,0.25,0.63,,1.32,1.72,0.82,,,,,30/12/2020,20:30
AthBilbao,Sociedad,30.9842918801289,,0,1,,3.3,3.05,2.65,3,,0.28,0.48,0.24,,0.933,1.467,0.627,,443.129864654592,,,,,0.33,0.39,0.28,,1.1,1.18,0.74,,,,,31/12/2020,13:00
Osasuna,Alaves,61.9792383006559,,1,1,,2.42,3.25,3.55,2,,0.3,0.48,0.21,,0.735,1.571,0.755,,341.149128060702,,,,,0.38,0.36,0.27,,0.92,1.16,0.94,,,,,31/12/2020,15:15
Villarreal,Levante,141.919723882492,,2,1,,1.61,4.5,6,1,,0.36,0.49,0.16,,0.572,2.195,0.942,,341.149128060702,,,,,0.53,0.24,0.23,,0.85,1.07,1.4,,,,,02/01/2021,13:00
Betis,Sevilla,-77.3312447740614,,1,1,,,,,2,,0.21,0.47,0.33,,,,,,341.149128060702,,,,,0.23,0.41,0.36,,0,0,0,,,,,02/01/2021,15:15
Getafe,Valladolid,146.649801536718,,0,1,,2.04,3.1,5.4,3,,0.36,0.49,0.15,,0.731,1.512,0.831,,341.149128060702,,,,,0.54,0.23,0.23,,1.1,0.72,1.25,,,,,02/01/2021,17:30
RealMadrid,Celta,281.377333332733,,2,0,,1.61,4.5,5.95,1,,0.43,0.49,0.08,,0.685,2.205,0.501,,341.149128060702,,,,,0.72,0.14,0.14,,1.16,0.61,0.85,,,,,02/01/2021,20:00
AthBilbao,Elche,203.604521453614,,1,0,,1.65,3.9,6.5,1,,0.39,0.49,0.12,,0.643,1.909,0.785,,341.149128060702,,,,,0.63,0.17,0.2,,1.05,0.66,1.28,,,,,03/01/2021,13:00
Alaves,AthMadrid,-139.645638417153,,1,2,,7.5,3.92,1.58,3,,0.17,0.45,0.38,,1.272,1.77,0.599,,341.149128060702,,,,,0.19,0.38,0.43,,1.44,1.49,0.68,,,,,03/01/2021,15:15
Eibar,Granada,39.2037659240341,,2,0,,,,,1,,0.29,0.48,0.23,,,,,,341.149128060702,,,,,0.35,0.38,0.28,,0,0,0,,,,,03/01/2021,17:30
Sociedad,Osasuna,102.003832444284,,1,1,,,,,2,,0.33,0.49,0.18,,,,,,341.149128060702,,,,,0.45,0.3,0.25,,0,0,0,,,,,03/01/2021,17:30
Huesca,Barcelona,-247.593561050397,,0,1,,9,5.8,1.38,3,,0.12,0.41,0.48,,1.035,2.358,0.66,,341.149128060702,,,,,0.14,0.3,0.56,,1.22,1.74,0.78,,,,,03/01/2021,20:00
Valencia,Cadiz,267.201796400678,,1,1,,1.98,3.5,4.5,2,,0.42,0.49,0.09,,0.831,1.715,0.406,,341.149128060702,,,,,0.71,0.14,0.15,,1.4,0.49,0.68,,,,,04/01/2021,20:00
AthBilbao,Barcelona,-127.238886104552,,2,3,,6.3,4.5,1.62,3,,0.18,0.45,0.37,,1.115,2.047,0.596,,341.149128060702,,,,,0.2,0.39,0.41,,1.25,1.74,0.67,,,,,06/01/2021,20:00
Celta,Villarreal,-23.1587988102883,,0,4,,3.7,3.3,2.25,3,,0.25,0.47,0.28,,0.907,1.567,0.63,,341.149128060702,,,,,0.28,0.41,0.31,,1.02,1.35,0.71,,,,,08/01/2021,20:00
Sevilla,Sociedad,79.9220407103264,,3,2,,2.19,3.2,4.25,1,,0.32,0.48,0.2,,0.692,1.551,0.848,,291.469040235009,,,,,0.41,0.33,0.26,,0.9,1.06,1.1,,,,,09/01/2021,13:00
Granada,Barcelona,-164.363741540698,,0,4,,7.5,5.5,1.4,3,,0.16,0.44,0.4,,1.167,2.44,0.561,,291.469040235009,,,,,0.18,0.37,0.46,,1.33,2.01,0.64,,,,,09/01/2021,17:30
Osasuna,RealMadrid,-193.350287315365,,0,0,,7.9,4.9,1.47,2,,0.14,0.43,0.43,,1.108,2.121,0.627,,291.469040235009,,,,,0.16,0.35,0.49,,1.28,1.69,0.72,,,,,09/01/2021,20:00
Levante,Eibar,67.7041448826906,,2,1,,2.3,3.4,3.45,1,,0.31,0.48,0.21,,0.708,1.645,0.719,,291.469040235009,,,,,0.39,0.35,0.26,,0.89,1.19,0.91,,,,,10/01/2021,13:00
Cadiz,Alaves,-33.522564654633,,3,1,,2.7,2.95,3.3,1,,0.24,0.47,0.29,,0.643,1.397,0.952,,291.469040235009,,,,,0.27,0.41,0.32,,0.72,1.21,1.06,,,,,10/01/2021,15:15
Valladolid,Valencia,6.91887739745698,,0,1,,2.85,3.2,2.93,3,,0.27,0.48,0.26,,0.758,1.531,0.749,,264.540627859612,,,,,0.31,0.4,0.29,,0.87,1.28,0.86,,,,,10/01/2021,20:00
Elche,Getafe,-119.759660109331,,1,3,,4.45,2.95,2.2,3,,0.18,0.46,0.36,,0.808,1.348,0.796,,264.540627859612,,,,,0.2,0.39,0.41,,0.91,1.15,0.89,,,,,11/01/2021,18:00
Huesca,Betis,7.44370183949786,,0,2,,2.95,3.35,2.58,3,,0.27,0.48,0.26,,0.786,1.603,0.658,,245.45345614005,,,,,0.31,0.4,0.29,,0.9,1.34,0.76,,,,,11/01/2021,20:00
Granada,Osasuna,59.4070964209532,,2,0,,2.45,3.2,3.65,1,,0.3,0.48,0.21,,0.74,1.546,0.783,,245.45345614005,,,,,0.37,0.36,0.27,,0.92,1.15,0.97,,,,,12/01/2021,18:00
AthMadrid,Sevilla,152.245302978213,,2,0,,2.15,3.13,4.4,1,,0.36,0.49,0.15,,0.777,1.528,0.662,,245.45345614005,,,,,0.55,0.22,0.23,,1.18,0.7,1,,,,,12/01/2021,20:30
Cadiz,Levante,-31.1083812799745,,2,2,,3.05,3.11,2.68,2,,0.24,0.47,0.29,,0.731,1.473,0.768,,245.45345614005,,,,,0.27,0.41,0.32,,0.82,1.28,0.86,,,,,19/01/2021,18:00
Valladolid,Elche,129.504068588064,,2,2,,1.91,3.55,5.55,2,,0.35,0.49,0.17,,0.664,1.73,0.916,,305.789063761101,,,,,0.5,0.26,0.24,,0.96,0.91,1.33,,,,,19/01/2021,18:00
Alaves,Sevilla,-78.5030175032096,,1,2,,5.45,3.45,1.87,3,,0.21,0.47,0.33,,1.132,1.608,0.61,,305.789063761101,,,,,0.23,0.41,0.36,,1.26,1.4,0.68,,,,,19/01/2021,20:30
Getafe,Huesca,187.767190881382,,1,0,,1.88,3.35,5.35,1,,0.38,0.49,0.13,,0.717,1.638,0.692,,261.090396509962,,,,,0.61,0.18,0.21,,1.15,0.62,1.11,,,,,20/01/2021,18:00
Betis,Celta,81.5946790810319,,2,1,,2.21,3.5,3.58,1,,0.32,0.48,0.2,,0.701,1.696,0.71,,261.090396509962,,,,,0.41,0.33,0.26,,0.91,1.16,0.92,,,,,20/01/2021,20:00
Villarreal,Granada,157.616083101631,,2,2,,1.75,3.8,6.5,2,,0.36,0.49,0.15,,0.638,1.855,0.957,,261.090396509962,,,,,0.56,0.22,0.23,,0.98,0.83,1.46,,,,,20/01/2021,20:30
Valencia,Osasuna,173.815626198338,,1,1,,2.07,3.55,4,2,,0.37,0.49,0.14,,0.774,1.735,0.55,,261.090396509962,,,,,0.59,0.2,0.22,,1.21,0.7,0.86,,,,,21/01/2021,18:00
Eibar,AthMadrid,-177.3376574495,,1,2,,5.9,3.45,1.82,3,,0.15,0.44,0.41,,0.876,1.515,0.75,,261.090396509962,,,,,0.17,0.36,0.47,,1,1.23,0.86,,,,,21/01/2021,20:30
Levante,Valladolid,130.692199338256,,2,2,,2.17,3.45,3.75,2,,0.35,0.49,0.16,,0.756,1.681,0.616,,230.128387409972,,,,,0.51,0.26,0.24,,1.1,0.88,0.89,,,,,22/01/2021,20:00
Huesca,Villarreal,-134.95795816799,,0,0,,4.65,3.5,1.95,2,,0.17,0.45,0.37,,0.802,1.585,0.731,,230.128387409972,,,,,0.19,0.38,0.42,,0.9,1.34,0.82,,,,,23/01/2021,13:00
Sevilla,Cadiz,258.123289484084,,3,0,,1.5,4.35,10,1,,0.42,0.49,0.09,,0.624,2.131,0.941,,309.053502068799,,,,,0.7,0.14,0.16,,1.05,0.62,1.58,,,,,23/01/2021,15:15
Sociedad,Betis,126.000815180788,,2,2,,1.8,4,4.7,2,,0.35,0.49,0.17,,0.622,1.948,0.786,,309.053502068799,,,,,0.5,0.26,0.24,,0.89,1.05,1.13,,,,,23/01/2021,17:30
Alaves,RealMadrid,-167.135126285815,,1,4,,7.5,4.7,1.53,3,,0.15,0.44,0.4,,1.155,2.081,0.617,,309.053502068799,,,,,0.18,0.36,0.46,,1.32,1.71,0.7,,,,,23/01/2021,20:00
